rouge1,rouge2,rougeL,rougeLsum,model
0.05267863359439376,0.021533230623891793,0.037370284745097654,0.043757303456632125,Qwen1.5-0.5B
0.05267863359439376,0.021533230623891793,0.037370284745097654,0.043757303456632125,Qwen1.5-1.8B
0.05267863359439376,0.021533230623891793,0.037370284745097654,0.043757303456632125,Qwen1.5-4B
